customer_id,email,first_name,last_name,created_at,accepts_marketing,total_spent,orders_count,acquisition_source,acquisition_date,default_country,gender_segment_affinity
cust_002920,rosa.kowalski.2920@example-fake.com,Rosa,Kowalski,2024-08-16T15:11:09,true,320.82,4,facebook/paid_social/Prospecting_Mens_EU,2024-08-16,GB,mens
cust_002921,mohammed.watanabe.2921@example-fake.com,Mohammed,Watanabe,2024-08-16T08:20:01,false,169.82,3,facebook/paid_social/Prospecting_Mens_UK,2024-08-16,GB,mens
cust_002922,nadia.watanabe.2922@example-fake.com,Nadia,Watanabe,2024-08-16T11:01:03,false,55.78,1,instagram/paid_social/Prospecting_Mens_UK,2024-08-16,NL,mens
cust_002923,sophie.johnson.2923@example-fake.com,Sophie,Johnson,2024-08-16T14:41:46,true,389.57,3,facebook/paid_social/Prospecting_Mens_UK,2024-08-16,FR,mens
cust_002924,elena.davies.2924@example-fake.com,Elena,Davies,2024-08-16T17:06:56,true,1001.02,2,instagram/paid_social/Prospecting_Mens_UK,2024-08-16,GB,mens
cust_002925,eoin.lopez.2925@example-fake.com,Eoin,Lopez,2024-08-16T11:16:32,true,718.75,4,organic/organic/direct,2024-08-16,DE,mens
cust_002926,damilola.muller.2926@example-fake.com,Damilola,Muller,2024-08-16T16:56:31,false,108.09,2,facebook/paid_social/Prospecting_Mens_UK,2024-08-16,IE,mens
cust_002927,adebayo.fernandez.2927@example-fake.com,Adebayo,Fernandez,2024-08-16T18:35:29,true,763.43,4,facebook/paid_social/Prospecting_Mens_EU,2024-08-16,ES,mens
cust_002928,patrick.martinez.2928@example-fake.com,Patrick,Martinez,2024-08-16T14:17:17,true,806.51,4,klaviyo/email/Drop_Announcement,2024-08-16,GB,mens
cust_002929,patrick.gupta.2929@example-fake.com,Patrick,Gupta,2024-08-16T21:07:13,true,51.62,1,google/cpc/Brand_Search_UK,2024-08-16,DE,mens
cust_002930,tomasz.williams.2930@example-fake.com,Tomasz,Williams,2024-08-16T20:40:44,true,289.88,3,klaviyo/email/Abandoned_Cart,2024-08-16,GB,mens
cust_002931,tariq.ibrahim.2931@example-fake.com,Tariq,Ibrahim,2024-08-16T09:06:15,true,631.27,4,instagram/paid_social/Prospecting_Mens_UK,2024-08-16,GB,mens
cust_002932,dmitri.nowak.2932@example-fake.com,Dmitri,Nowak,2024-08-16T17:02:42,true,940.10,7,tiktok/organic_social/direct,2024-08-16,GB,mens
cust_002933,emeka.nowicki.2933@example-fake.com,Emeka,Nowicki,2024-08-16T20:00:14,false,53.94,1,facebook/paid_social/Prospecting_Mens_UK,2024-08-16,GB,mens
cust_002934,kwame.jones.2934@example-fake.com,Kwame,Jones,2024-08-16T16:12:32,false,108.39,2,facebook/paid_social/Prospecting_Mens_UK,2024-08-16,US,mens
cust_002935,yuki.tanaka.2935@example-fake.com,Yuki,Tanaka,2024-08-17T21:53:36,true,222.00,1,facebook/paid_social/Retargeting_AllUsers,2024-08-17,GB,mens
cust_002936,aoife.martinez.2936@example-fake.com,Aoife,Martinez,2024-08-17T13:57:03,false,231.44,2,google/cpc/Generic_Streetwear_UK,2024-08-17,GB,mens
cust_002937,oliver.watanabe.2937@example-fake.com,Oliver,Watanabe,2024-08-17T22:29:17,true,223.94,2,klaviyo/email/Welcome_Flow,2024-08-17,GB,mens
cust_002938,stefan.lopez.2938@example-fake.com,Stefan,Lopez,2024-08-17T09:38:04,true,47.94,1,klaviyo/email/Win_Back,2024-08-17,GB,mens
cust_002939,yusuf.ali.2939@example-fake.com,Yusuf,Ali,2024-08-17T15:30:00,true,432.50,3,google/cpc/Brand_Search_EU,2024-08-17,GB,mens
cust_002940,khadija.nowak.2940@example-fake.com,Khadija,Nowak,2024-08-17T19:08:29,false,327.95,3,google/cpc/Shopping_Tees_UK,2024-08-17,GB,mens
cust_002941,patrick.jones.2941@example-fake.com,Patrick,Jones,2024-08-17T15:25:39,false,636.66,4,organic/organic/direct,2024-08-17,US,mens
cust_002942,ravi.nowicki.2942@example-fake.com,Ravi,Nowicki,2024-08-17T16:13:59,true,1370.16,11,google/cpc/Shopping_All_EU,2024-08-17,GB,mens
cust_002943,marcus.davies.2943@example-fake.com,Marcus,Davies,2024-08-17T16:14:37,true,57.94,1,klaviyo/email/Win_Back,2024-08-17,GB,mens
cust_002944,patrick.ahmed.2944@example-fake.com,Patrick,Ahmed,2024-08-17T22:11:15,true,1195.80,8,facebook/paid_social/Prospecting_Mens_UK,2024-08-17,GB,mens
cust_002945,leo.thompson.2945@example-fake.com,Leo,Thompson,2024-08-17T10:26:02,false,193.44,2,instagram/paid_social/Prospecting_Mens_EU,2024-08-17,GB,mens
cust_002946,callum.rossi.2946@example-fake.com,Callum,Rossi,2024-08-17T15:00:55,true,523.17,3,direct/none/direct,2024-08-17,GB,mens
cust_002947,yusuf.wilson.2947@example-fake.com,Yusuf,Wilson,2024-08-17T19:24:19,true,906.88,5,google/cpc/Generic_Streetwear_UK,2024-08-17,GB,mens
cust_002948,rosa.park.2948@example-fake.com,Rosa,Park,2024-08-17T21:25:58,true,555.94,6,klaviyo/email/Welcome_Flow,2024-08-17,US,mens
cust_002949,nikolai.brown.2949@example-fake.com,Nikolai,Brown,2024-08-18T19:59:47,true,646.84,6,google/cpc/PMax_Menswear_UK,2024-08-18,US,mens
cust_002950,finn.nowicki.2950@example-fake.com,Finn,Nowicki,2024-08-18T19:21:00,true,100.00,1,klaviyo/email/Drop_Announcement,2024-08-18,GB,mens
cust_002951,jamal.kim.2951@example-fake.com,Jamal,Kim,2024-08-18T17:47:52,true,1018.00,5,direct/none/direct,2024-08-18,DE,mens
cust_002952,nneka.kim.2952@example-fake.com,Nneka,Kim,2024-08-18T12:16:05,false,118.88,2,organic/organic/direct,2024-08-18,GB,mens
cust_002953,marta.hassan.2953@example-fake.com,Marta,Hassan,2024-08-18T17:41:45,true,57.94,1,direct/none/direct,2024-08-18,GB,mens
cust_002954,yusuf.nowak.2954@example-fake.com,Yusuf,Nowak,2024-08-18T09:32:27,true,544.11,4,google/cpc/Shopping_Tees_UK,2024-08-18,US,mens
cust_002955,mei.patel.2955@example-fake.com,Mei,Patel,2024-08-18T09:19:08,true,263.88,3,instagram/paid_social/Prospecting_Mens_UK,2024-08-18,GB,mens
cust_002956,nikolai.wilson.2956@example-fake.com,Nikolai,Wilson,2024-08-18T09:59:52,true,557.61,6,instagram/paid_social/Retargeting_AllUsers,2024-08-18,GB,mens
cust_002957,dmitri.nowak.2957@example-fake.com,Dmitri,Nowak,2024-08-18T10:34:33,true,200.19,2,instagram/paid_social/Prospecting_Mens_UK,2024-08-18,NL,mens
cust_002958,idris.adeyemi.2958@example-fake.com,Idris,Adeyemi,2024-08-18T21:09:28,false,49.95,1,direct/none/direct,2024-08-18,NL,mens
cust_002959,marta.osei.2959@example-fake.com,Marta,Osei,2024-08-18T08:04:13,false,257.32,4,instagram/paid_social/Retargeting_AllUsers,2024-08-18,GB,mens
cust_002960,nina.hassan.2960@example-fake.com,Nina,Hassan,2024-08-18T09:35:39,true,150.94,2,google/cpc/Shopping_Hoodies_UK,2024-08-18,GB,mens
cust_002961,kofi.watanabe.2961@example-fake.com,Kofi,Watanabe,2024-08-18T19:41:47,true,584.15,5,facebook/paid_social/Retargeting_AllUsers,2024-08-18,GB,mens
cust_002962,jamal.kim.2962@example-fake.com,Jamal,Kim,2024-08-18T10:27:18,false,417.93,2,facebook/paid_social/Prospecting_Mens_UK,2024-08-18,GB,mens
cust_002963,oliver.nowak.2963@example-fake.com,Oliver,Nowak,2024-08-18T15:04:50,true,496.27,3,klaviyo/email/Restock_Alert,2024-08-18,GB,mens
cust_002964,aoife.watanabe.2964@example-fake.com,Aoife,Watanabe,2024-08-18T15:43:29,true,374.00,3,instagram/paid_social/Retargeting_AllUsers,2024-08-18,GB,mens
cust_002965,wei.larsson.2965@example-fake.com,Wei,Larsson,2024-08-18T09:33:26,false,117.88,2,klaviyo/email/Win_Back,2024-08-18,GB,mens
cust_002966,nneka.ahmed.2966@example-fake.com,Nneka,Ahmed,2024-08-18T22:33:32,true,254.95,2,google/cpc/Shopping_All_EU,2024-08-18,ES,mens
cust_002967,patrick.adeyemi.2967@example-fake.com,Patrick,Adeyemi,2024-08-18T16:39:56,true,109.88,2,facebook/paid_social/Retargeting_AllUsers,2024-08-18,GB,mens
cust_002968,kamila.johnson.2968@example-fake.com,Kamila,Johnson,2024-08-18T22:59:21,true,291.94,2,organic/organic/direct,2024-08-18,GB,mens
cust_002969,leo.adeyemi.2969@example-fake.com,Leo,Adeyemi,2024-08-19T16:37:53,true,203.94,2,google/cpc/Generic_Streetwear_UK,2024-08-19,GB,mens
cust_002970,nadia.asante.2970@example-fake.com,Nadia,Asante,2024-08-19T09:54:11,true,263.50,2,instagram/paid_social/Retargeting_AllUsers,2024-08-19,GB,mens
cust_002971,layla.martinez.2971@example-fake.com,Layla,Martinez,2024-08-19T16:32:39,true,111.88,2,google/cpc/Shopping_Tees_UK,2024-08-19,GB,mens
cust_002972,emeka.muller.2972@example-fake.com,Emeka,Muller,2024-08-19T20:07:01,false,100.89,2,google/cpc/Generic_Streetwear_UK,2024-08-19,GB,mens
cust_002973,idris.kumar.2973@example-fake.com,Idris,Kumar,2024-08-19T15:19:47,false,554.94,4,google/cpc/PMax_Menswear_UK,2024-08-19,GB,mens
cust_002974,adebayo.kim.2974@example-fake.com,Adebayo,Kim,2024-08-19T22:58:45,false,285.00,2,organic/organic/direct,2024-08-19,GB,mens
cust_002975,nadia.chen.2975@example-fake.com,Nadia,Chen,2024-08-19T20:04:55,false,317.78,3,facebook/paid_social/Prospecting_Mens_UK,2024-08-19,ES,mens
cust_002976,ananya.kumar.2976@example-fake.com,Ananya,Kumar,2024-08-19T21:29:26,false,166.33,3,facebook/paid_social/Prospecting_Mens_UK,2024-08-19,GB,mens
cust_002977,liam.patel.2977@example-fake.com,Liam,Patel,2024-08-19T13:32:35,false,316.21,3,direct/none/direct,2024-08-19,GB,mens
cust_002978,stefan.ali.2978@example-fake.com,Stefan,Ali,2024-08-19T19:27:06,false,304.94,2,instagram/paid_social/Prospecting_Mens_EU,2024-08-19,GB,mens
cust_002979,kamila.nowak.2979@example-fake.com,Kamila,Nowak,2024-08-19T16:22:14,true,49.94,1,direct/none/direct,2024-08-19,GB,mens
cust_002980,tariq.muller.2980@example-fake.com,Tariq,Muller,2024-08-19T12:04:14,false,102.00,1,tiktok/organic_social/direct,2024-08-19,GB,mens
cust_002981,layla.jones.2981@example-fake.com,Layla,Jones,2024-08-19T10:25:58,true,60.94,1,klaviyo/email/Restock_Alert,2024-08-19,GB,mens
cust_002982,nina.taylor.2982@example-fake.com,Nina,Taylor,2024-08-19T16:48:51,false,505.74,4,google/cpc/Shopping_Tees_UK,2024-08-19,FR,mens
cust_002983,kofi.davies.2983@example-fake.com,Kofi,Davies,2024-08-19T19:10:15,true,113.88,2,facebook/paid_social/Prospecting_Mens_EU,2024-08-19,GB,mens
cust_002984,finn.sharma.2984@example-fake.com,Finn,Sharma,2024-08-19T21:55:58,true,341.39,5,organic/organic/direct,2024-08-19,ES,mens
cust_002985,marcus.ibrahim.2985@example-fake.com,Marcus,Ibrahim,2024-08-19T19:24:40,true,253.00,1,google/cpc/Shopping_Tees_UK,2024-08-19,GB,mens
cust_002986,finn.thompson.2986@example-fake.com,Finn,Thompson,2024-08-19T09:25:01,true,166.94,2,klaviyo/email/Win_Back,2024-08-19,GB,mens
cust_002987,jamal.brown.2987@example-fake.com,Jamal,Brown,2024-08-19T15:31:21,true,318.33,1,instagram/paid_social/Prospecting_Mens_UK,2024-08-19,IE,mens
cust_002988,yusuf.okafor.2988@example-fake.com,Yusuf,Okafor,2024-08-19T09:28:58,false,847.27,5,klaviyo/email/Welcome_Flow,2024-08-19,GB,mens
cust_002989,samuel.martinez.2989@example-fake.com,Samuel,Martinez,2024-08-19T08:20:16,true,503.94,4,instagram/paid_social/Prospecting_Mens_UK,2024-08-19,GB,mens
cust_002990,rosa.nowak.2990@example-fake.com,Rosa,Nowak,2024-08-19T12:39:38,true,163.82,3,facebook/paid_social/Prospecting_Mens_UK,2024-08-19,GB,mens
cust_002991,sienna.mensah.2991@example-fake.com,Sienna,Mensah,2024-08-19T09:30:31,false,50.14,1,klaviyo/email/Win_Back,2024-08-19,GB,mens
cust_002992,liam.davies.2992@example-fake.com,Liam,Davies,2024-08-19T08:24:55,true,102.23,2,instagram/paid_social/Prospecting_Mens_UK,2024-08-19,DE,mens
cust_002993,adebayo.garcia.2993@example-fake.com,Adebayo,Garcia,2024-08-19T21:30:56,true,57.94,1,google/cpc/Shopping_Tees_UK,2024-08-19,GB,mens
cust_002994,marcus.tanaka.2994@example-fake.com,Marcus,Tanaka,2024-08-19T09:22:01,true,177.94,2,facebook/paid_social/Prospecting_Mens_UK,2024-08-19,GB,mens
cust_002995,blessing.chen.2995@example-fake.com,Blessing,Chen,2024-08-19T21:00:37,true,145.00,1,tiktok/organic_social/direct,2024-08-19,GB,mens
cust_002996,ade.sharma.2996@example-fake.com,Ade,Sharma,2024-08-19T12:14:12,true,567.50,3,facebook/paid_social/Prospecting_Mens_UK,2024-08-19,US,mens
cust_002997,chioma.brown.2997@example-fake.com,Chioma,Brown,2024-08-19T22:51:23,false,122.72,2,klaviyo/email/Abandoned_Cart,2024-08-19,US,mens
cust_002998,hassan.adeyemi.2998@example-fake.com,Hassan,Adeyemi,2024-08-20T20:40:19,true,363.94,2,organic/organic/direct,2024-08-20,GB,mens
cust_002999,adebayo.asante.2999@example-fake.com,Adebayo,Asante,2024-08-20T21:08:47,true,514.99,2,google/cpc/Brand_Search_UK,2024-08-20,GB,mens
cust_003000,jamal.martinez.3000@example-fake.com,Jamal,Martinez,2024-08-20T14:22:36,false,625.64,4,facebook/paid_social/Prospecting_Mens_UK,2024-08-20,FR,mens
cust_003001,tomasz.kim.3001@example-fake.com,Tomasz,Kim,2024-08-20T13:27:48,false,47.94,1,facebook/paid_social/Prospecting_Mens_EU,2024-08-20,GB,mens
cust_003002,stefan.nowicki.3002@example-fake.com,Stefan,Nowicki,2024-08-20T15:42:51,true,137.19,2,instagram/paid_social/Retargeting_AllUsers,2024-08-20,US,mens
cust_003003,liam.singh.3003@example-fake.com,Liam,Singh,2024-08-20T08:25:23,true,181.00,1,tiktok/organic_social/direct,2024-08-20,GB,mens
cust_003004,finn.kumar.3004@example-fake.com,Finn,Kumar,2024-08-20T12:59:54,true,215.93,2,tiktok/organic_social/direct,2024-08-20,GB,mens
cust_003005,chloe.larsson.3005@example-fake.com,Chloe,Larsson,2024-08-20T21:18:20,false,175.50,1,google/cpc/Brand_Search_EU,2024-08-20,GB,mens
cust_003006,nikolai.larsson.3006@example-fake.com,Nikolai,Larsson,2024-08-20T10:27:59,true,164.93,2,organic/organic/direct,2024-08-20,GB,mens
cust_003007,adebayo.kim.3007@example-fake.com,Adebayo,Kim,2024-08-20T12:34:39,true,715.27,4,instagram/paid_social/Brand_Awareness_UK,2024-08-20,GB,mens
cust_003008,eoin.hassan.3008@example-fake.com,Eoin,Hassan,2024-08-20T20:09:32,true,207.74,2,facebook/paid_social/Retargeting_AllUsers,2024-08-20,GB,mens
cust_003009,daniel.johnson.3009@example-fake.com,Daniel,Johnson,2024-08-20T14:08:28,true,155.00,1,facebook/paid_social/Prospecting_Mens_UK,2024-08-20,GB,mens
cust_003010,chioma.hassan.3010@example-fake.com,Chioma,Hassan,2024-08-20T22:54:18,false,53.94,1,klaviyo/email/Abandoned_Cart,2024-08-20,GB,mens
cust_003011,sienna.lopez.3011@example-fake.com,Sienna,Lopez,2024-08-20T18:50:14,true,130.50,1,facebook/paid_social/Retargeting_AllUsers,2024-08-20,GB,mens
cust_003012,idris.ibrahim.3012@example-fake.com,Idris,Ibrahim,2024-08-20T17:32:53,false,115.99,1,google/cpc/Shopping_Tees_UK,2024-08-20,GB,mens
cust_003013,suki.fernandez.3013@example-fake.com,Suki,Fernandez,2024-08-20T08:45:56,false,1369.43,9,organic/organic/direct,2024-08-20,GB,mens
cust_003014,ravi.muller.3014@example-fake.com,Ravi,Muller,2024-08-20T16:26:49,true,251.66,2,google/cpc/Shopping_Tees_UK,2024-08-20,GB,mens
cust_003015,kwame.larsson.3015@example-fake.com,Kwame,Larsson,2024-08-20T14:16:54,false,371.94,2,organic/organic/direct,2024-08-20,GB,mens
cust_003016,patrick.ahmed.3016@example-fake.com,Patrick,Ahmed,2024-08-20T21:47:39,true,251.99,1,organic/organic/direct,2024-08-20,GB,mens
cust_003017,yusuf.evans.3017@example-fake.com,Yusuf,Evans,2024-08-20T19:23:07,false,638.80,5,google/cpc/Shopping_Hoodies_UK,2024-08-20,FR,mens
cust_003018,finn.ali.3018@example-fake.com,Finn,Ali,2024-08-20T16:48:32,true,213.33,2,google/cpc/Shopping_Tees_UK,2024-08-20,US,mens
cust_003019,arjun.taylor.3019@example-fake.com,Arjun,Taylor,2024-08-20T10:33:05,true,140.00,1,direct/none/direct,2024-08-20,GB,mens
cust_003020,fatima.mensah.3020@example-fake.com,Fatima,Mensah,2024-08-20T13:41:16,false,271.28,2,google/cpc/Brand_Search_EU,2024-08-20,US,mens
cust_003021,marcus.watanabe.3021@example-fake.com,Marcus,Watanabe,2024-08-20T21:16:59,false,45.54,1,facebook/paid_social/Prospecting_Mens_EU,2024-08-20,GB,mens
cust_003022,chloe.larsson.3022@example-fake.com,Chloe,Larsson,2024-08-20T21:40:07,true,63.94,1,facebook/paid_social/Retargeting_AllUsers,2024-08-20,GB,mens
cust_003023,nikolai.patel.3023@example-fake.com,Nikolai,Patel,2024-08-21T19:16:07,false,337.94,3,google/cpc/Shopping_Tees_UK,2024-08-21,GB,mens
cust_003024,freya.smith.3024@example-fake.com,Freya,Smith,2024-08-21T20:02:40,true,174.00,1,facebook/paid_social/Prospecting_Mens_UK,2024-08-21,GB,mens
cust_003025,tomasz.lopez.3025@example-fake.com,Tomasz,Lopez,2024-08-21T12:02:22,true,500.93,3,klaviyo/email/Restock_Alert,2024-08-21,GB,mens
cust_003026,raj.kumar.3026@example-fake.com,Raj,Kumar,2024-08-21T08:18:44,false,55.94,1,direct/none/direct,2024-08-21,GB,mens
cust_003027,yuki.sharma.3027@example-fake.com,Yuki,Sharma,2024-08-21T08:19:15,true,218.94,2,facebook/paid_social/Prospecting_Mens_EU,2024-08-21,GB,mens
cust_003028,marcus.adeyemi.3028@example-fake.com,Marcus,Adeyemi,2024-08-21T10:48:34,false,63.94,1,google/cpc/Shopping_Hoodies_UK,2024-08-21,GB,mens
cust_003029,eoin.chen.3029@example-fake.com,Eoin,Chen,2024-08-21T12:41:08,true,197.28,2,google/cpc/Brand_Search_UK,2024-08-21,GB,mens
cust_003030,james.singh.3030@example-fake.com,James,Singh,2024-08-21T13:54:51,false,49.14,1,google/cpc/PMax_Menswear_UK,2024-08-21,GB,mens
cust_003031,patrick.asante.3031@example-fake.com,Patrick,Asante,2024-08-21T15:58:07,true,208.78,2,organic/organic/direct,2024-08-21,GB,mens
cust_003032,aoife.watanabe.3032@example-fake.com,Aoife,Watanabe,2024-08-21T08:29:23,true,435.28,3,instagram/paid_social/Prospecting_Mens_EU,2024-08-21,GB,mens
cust_003033,hassan.rossi.3033@example-fake.com,Hassan,Rossi,2024-08-21T11:14:01,false,41.62,1,google/cpc/Shopping_Tees_UK,2024-08-21,IE,mens
cust_003034,grace.martinez.3034@example-fake.com,Grace,Martinez,2024-08-21T15:59:04,true,210.94,2,facebook/paid_social/Prospecting_Mens_EU,2024-08-21,GB,mens
cust_003035,chioma.gupta.3035@example-fake.com,Chioma,Gupta,2024-08-21T09:58:03,true,248.93,2,klaviyo/email/Win_Back,2024-08-21,GB,mens
cust_003036,tomasz.smith.3036@example-fake.com,Tomasz,Smith,2024-08-21T18:09:14,true,169.82,3,facebook/paid_social/Prospecting_Mens_UK,2024-08-21,GB,mens
cust_003037,dmitri.adeyemi.3037@example-fake.com,Dmitri,Adeyemi,2024-08-21T14:30:50,true,180.16,3,google/cpc/PMax_Menswear_UK,2024-08-21,NL,mens
cust_003038,grace.kim.3038@example-fake.com,Grace,Kim,2024-08-21T15:03:17,true,41.62,1,direct/none/direct,2024-08-21,IE,mens
cust_003039,idris.watanabe.3039@example-fake.com,Idris,Watanabe,2024-08-21T20:17:34,true,187.11,2,google/cpc/Brand_Search_EU,2024-08-21,US,mens
cust_003040,kamila.garcia.3040@example-fake.com,Kamila,Garcia,2024-08-21T10:53:19,true,449.44,3,google/cpc/Shopping_Tees_UK,2024-08-21,GB,mens
cust_003041,liam.hassan.3041@example-fake.com,Liam,Hassan,2024-08-21T14:31:29,true,174.77,2,google/cpc/Shopping_Hoodies_UK,2024-08-21,GB,mens
cust_003042,tariq.martinez.3042@example-fake.com,Tariq,Martinez,2024-08-21T22:31:31,true,329.57,4,direct/none/direct,2024-08-21,GB,mens
cust_003043,daniel.rossi.3043@example-fake.com,Daniel,Rossi,2024-08-21T20:26:01,true,257.17,4,direct/none/direct,2024-08-21,IT,mens
cust_003044,hassan.sharma.3044@example-fake.com,Hassan,Sharma,2024-08-21T17:14:29,true,105.88,2,facebook/paid_social/Prospecting_Mens_UK,2024-08-21,GB,mens
cust_003045,wei.kumar.3045@example-fake.com,Wei,Kumar,2024-08-21T18:20:24,false,314.17,2,organic/organic/direct,2024-08-21,US,mens
cust_003046,finn.wilson.3046@example-fake.com,Finn,Wilson,2024-08-21T17:13:09,false,250.44,2,instagram/paid_social/Prospecting_Mens_UK,2024-08-21,GB,mens
cust_003047,daniel.martinez.3047@example-fake.com,Daniel,Martinez,2024-08-21T11:53:37,true,157.94,2,facebook/paid_social/Prospecting_Mens_UK,2024-08-21,GB,mens
cust_003048,arjun.kumar.3048@example-fake.com,Arjun,Kumar,2024-08-21T13:53:45,true,236.55,3,instagram/paid_social/Retargeting_AllUsers,2024-08-21,GB,mens
cust_003049,liam.garcia.3049@example-fake.com,Liam,Garcia,2024-08-21T13:51:52,true,486.61,3,facebook/paid_social/Prospecting_Mens_UK,2024-08-21,US,mens
cust_003050,damilola.ahmed.3050@example-fake.com,Damilola,Ahmed,2024-08-21T09:50:32,true,797.60,3,google/cpc/Shopping_Tees_UK,2024-08-21,GB,mens
cust_003051,suki.gupta.3051@example-fake.com,Suki,Gupta,2024-08-21T11:08:40,true,135.00,1,google/cpc/Shopping_Hoodies_UK,2024-08-21,GB,mens
cust_003052,leo.tanaka.3052@example-fake.com,Leo,Tanaka,2024-08-21T11:12:54,false,113.89,2,klaviyo/email/Abandoned_Cart,2024-08-21,GB,mens
cust_003053,chen.davies.3053@example-fake.com,Chen,Davies,2024-08-21T10:01:53,true,115.90,2,facebook/paid_social/Prospecting_Mens_UK,2024-08-21,US,mens
cust_003054,ama.kumar.3054@example-fake.com,Ama,Kumar,2024-08-22T13:48:42,true,41.94,1,facebook/paid_social/Brand_Awareness_UK,2024-08-22,GB,mens
cust_003055,sienna.adeyemi.3055@example-fake.com,Sienna,Adeyemi,2024-08-22T15:09:07,false,53.94,1,facebook/paid_social/Prospecting_Mens_UK,2024-08-22,GB,mens
cust_003056,ingrid.johnson.3056@example-fake.com,Ingrid,Johnson,2024-08-22T20:23:07,false,183.94,2,tiktok/organic_social/direct,2024-08-22,GB,mens
cust_003057,stefan.davies.3057@example-fake.com,Stefan,Davies,2024-08-22T20:03:01,true,264.94,2,direct/none/direct,2024-08-22,GB,mens
cust_003058,chioma.evans.3058@example-fake.com,Chioma,Evans,2024-08-22T19:19:33,false,223.94,2,facebook/paid_social/Prospecting_Mens_UK,2024-08-22,GB,mens
cust_003059,kamila.lopez.3059@example-fake.com,Kamila,Lopez,2024-08-22T13:10:30,true,53.28,1,facebook/paid_social/Prospecting_Mens_UK,2024-08-22,NL,mens
cust_003060,elena.taylor.3060@example-fake.com,Elena,Taylor,2024-08-22T16:23:10,false,362.82,4,klaviyo/email/Drop_Announcement,2024-08-22,GB,mens
cust_003061,leo.johnson.3061@example-fake.com,Leo,Johnson,2024-08-22T11:25:42,true,271.66,4,facebook/paid_social/Prospecting_Mens_UK,2024-08-22,GB,mens
cust_003062,suki.osei.3062@example-fake.com,Suki,Osei,2024-08-22T14:45:42,true,551.81,5,klaviyo/email/Drop_Announcement,2024-08-22,GB,mens
cust_003063,patrick.johnson.3063@example-fake.com,Patrick,Johnson,2024-08-22T22:57:38,false,1358.42,9,facebook/paid_social/Brand_Awareness_UK,2024-08-22,GB,mens
cust_003064,raj.jones.3064@example-fake.com,Raj,Jones,2024-08-22T18:48:07,false,295.00,2,direct/none/direct,2024-08-22,GB,mens
cust_003065,adebayo.hussain.3065@example-fake.com,Adebayo,Hussain,2024-08-22T15:53:53,true,117.88,2,facebook/paid_social/Prospecting_Mens_UK,2024-08-22,GB,mens
cust_003066,aoife.larsson.3066@example-fake.com,Aoife,Larsson,2024-08-22T09:40:48,true,53.94,1,klaviyo/email/Restock_Alert,2024-08-22,GB,mens
cust_003067,yuki.ibrahim.3067@example-fake.com,Yuki,Ibrahim,2024-08-22T15:25:19,false,182.58,3,direct/none/direct,2024-08-22,GB,mens
cust_003068,kwame.ali.3068@example-fake.com,Kwame,Ali,2024-08-22T09:30:39,false,603.47,7,facebook/paid_social/Retargeting_AllUsers,2024-08-22,GB,mens
cust_003069,adebayo.hassan.3069@example-fake.com,Adebayo,Hassan,2024-08-22T21:33:04,false,254.72,3,instagram/paid_social/Retargeting_AllUsers,2024-08-22,US,mens
cust_003070,chloe.smith.3070@example-fake.com,Chloe,Smith,2024-08-22T18:19:34,true,267.94,2,organic/organic/direct,2024-08-22,GB,mens
cust_003071,eoin.asante.3071@example-fake.com,Eoin,Asante,2024-08-22T10:04:48,true,305.00,2,facebook/paid_social/Prospecting_Mens_UK,2024-08-22,GB,mens
cust_003072,yuki.thompson.3072@example-fake.com,Yuki,Thompson,2024-08-22T19:20:47,true,690.00,4,organic/organic/direct,2024-08-22,ES,mens
cust_003073,oliver.rossi.3073@example-fake.com,Oliver,Rossi,2024-08-22T21:13:30,false,422.94,3,organic/organic/direct,2024-08-22,GB,mens
cust_003074,nikolai.osei.3074@example-fake.com,Nikolai,Osei,2024-08-22T19:03:45,true,553.93,3,facebook/paid_social/Prospecting_Mens_UK,2024-08-22,GB,mens
cust_003075,marcus.williams.3075@example-fake.com,Marcus,Williams,2024-08-22T18:41:52,true,528.71,5,klaviyo/email/Win_Back,2024-08-22,GB,mens
cust_003076,finn.thompson.3076@example-fake.com,Finn,Thompson,2024-08-23T09:48:29,true,198.28,2,facebook/paid_social/Prospecting_Mens_UK,2024-08-23,FR,mens
cust_003077,chloe.hassan.3077@example-fake.com,Chloe,Hassan,2024-08-23T09:12:30,true,158.82,3,google/cpc/Brand_Search_UK,2024-08-23,GB,mens
cust_003078,khadija.jones.3078@example-fake.com,Khadija,Jones,2024-08-23T19:31:21,false,322.87,4,klaviyo/email/Win_Back,2024-08-23,GB,mens
cust_003079,leo.hassan.3079@example-fake.com,Leo,Hassan,2024-08-23T18:40:24,false,176.82,3,facebook/paid_social/Prospecting_Mens_UK,2024-08-23,GB,mens
cust_003080,jamal.thompson.3080@example-fake.com,Jamal,Thompson,2024-08-23T21:43:41,true,394.17,2,klaviyo/email/Win_Back,2024-08-23,GB,mens
cust_003081,dmitri.osei.3081@example-fake.com,Dmitri,Osei,2024-08-23T17:32:37,true,57.94,1,google/cpc/Shopping_Tees_UK,2024-08-23,GB,mens
cust_003082,finn.park.3082@example-fake.com,Finn,Park,2024-08-23T12:59:03,true,695.40,8,instagram/paid_social/Brand_Awareness_UK,2024-08-23,GB,mens
cust_003083,emeka.evans.3083@example-fake.com,Emeka,Evans,2024-08-23T22:08:30,false,652.00,3,facebook/paid_social/Prospecting_Mens_UK,2024-08-23,GB,mens
